timestamp|did|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|rights-owner|date-img|BLANK28
"8/2/2021 10:14"|NNN000864|"DSC_0892.Trip4.JPG; DSC_0893.Trip4.JPG; DSC_0894.Trip4.JPG"|"Cinadome Theatre mounted sign, Hawthorne, Nevada"|"<p>Views of the mounted sign for the Cinadome Theatre during the day.</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motion Picture Theater -- http://id.worldcat.org/fast/1027261"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 10:17"|NNN000865|DSC_0900.Trip4.JPG|"Elks Lodge flag mounted wall sign, Hawthorne, Nevada"|"<p>The flag mounted wall sign for the Elks Lodge in Hawthorne reading ""B.P.O.E 1704"" during the day.</p>"|"Durham, Will"|XXXX|"Elks Lodge"|"520 E 5th Street, Hawthorne, NV 89415"|"38.5248161, -118.6243398"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 10:23"|NNN000866|"DSC_0872.Trip4.JPG; DSC_0875.Trip4.JPG"|"Hawthorne flag mounted sign, Hawthorne, Nevada"|"<p>The flag mounted sign for Hawthorne during the day.</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 10:31"|NNN000867|"DSC_0881.Trip4.JPG; DSC_0882.Trip4.JPG"|"Hawthorne Motel roof mounted sign, Hawthorne, Nevada"|"<p>The roof mounted sign for the Hawthorne Motel during the day.</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 10:35"|NNN000868|DSC_0903.Trip4.JPG|"Holiday lodge flag mounted signs, Hawthorne, Nevada"|"<p>The flag mounted signs for the Holiday Lodge in Hawthorne, NV during the day.</p>"|"Durham, Will"|XXXX|"Holiday Lodge"|"480 J St, Hawthorne, NV 89415"|"38.5241091, -118.6194826"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 11:05"|NNN000869|"DSC_0883.Trip4.JPG; DSC_0884.Trip4.JPG; DSC_0885.Trip4.JPG; DSC_0886.Trip4.JPG; DSC_0888.Trip4.JPG"|"Joe's Tavern roof and wall mounted signs, Hawthorne, Nevada"|"<p>The roof and flag mounted signs for Joe's Tavern during the day.</p>"|"Durham, Will"|XXXX|"Joe's Tavern"|"537 E St, Hawthorne, NV 89415"|"38.5250037, -118.6249111"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 11:09"|NNN000870|DSC_0890.Trip4.JPG|"Joe's Tavern roof mounted sign, Hawthorne, Nevada"|"<p>A roof mounted sign for Joe's Tavern during the day.</p>"|"Durham, Will"|XXXX|"Joe's Tavern"|"537 E St, Hawthorne, NV 89415"|"38.5250037, -118.6249111"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 11:23"|NNN000871|"DSC_0896.Trip4.JPG; DSC_0897.Trip4.JPG"|"Old Nevada Pizza wall mounted signs, Hawthorne, Nevada"|"<p>The wall mounted signs for Old Nevada Pizza during the day.</p>"|"Durham, Will"|XXXX|"Old Nevada Pizza"|"497 E St, Hawthorne, NV 89415"|"38.5242768, -118.6248153"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 11:28"|NNN000872|"DSC_0526.Trip4.JPG; DSC_0529.Trip4.JPG"|"Hazen Store flag mounted sign, Hazen, Nevada"|"<p>The flag mounted sign for the Hazen Store during the day, the business is permanently closed.</p>"|"Durham, Will"|XXXX|"Hazen Store"|"600 Reno Highway, Hazen, Nevada"|"39.56384, -119.048909"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Service Station -- http://id.worldcat.org/fast/1113497"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 11:53"|NNN000873|"DSC_0316.Trip4.JPG; DSC_0296.Trip4.JPG; DSC_0274.JPG; DSC_0298.Trip4.JPG; DSC_0302.Trip4.JPG; DSC_0300.Trip4.JPG"|"Barton's Club 93 wall mounted signs, Jackpot, Nevada"|"<p>Views of wall mounted signs for Barton's Club 93 during the day. Detail shots include a sign for the casino, signs above the portico, and another wall mounted sign.</p>"|"Durham, Will"|XXXX|"Barton's Club 93"|"1002 US-93, Jackpot, NV 89825"|"41.9877169, -114.6722676"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 11:56"|NNN000874|DSC_0277.Trip4.JPG|"Barton's Club 93 wall mounted sign, Jackpot, Nevada"|"<p>A wall mounted sign for Barton's Club 93 during the day.</p>"|"Durham, Will"|XXXX|"Barton's Club 93"|"1002 US-93, Jackpot, NV 89825"|"41.9877169, -114.6722676"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 12:00"|NNN000875|DSC_0304.Trip4.JPG|"Barton's Club 93 wall mounted sign, Jackpot, Nevada"|"<p>A wall mounted sign for the hotel portion of Barton's Club 93 during the day.</p>"|"Durham, Will"|XXXX|"Barton's Club 93"|"1002 US-93, Jackpot, NV 89825"|"41.9877169, -114.6722676"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 12:03"|NNN000876|DSC_0290.Trip4.JPG|"Barton's Club 93 mounted sign, Jackpot, Nevada"|"<p>A sign mounted on a billboard advertising Barton's Club 93 during the day.</p>"|"Durham, Will"|XXXX|"Barton's Club 93"|"1002 US-93, Jackpot, NV 89825"|"41.9877169, -114.6722676"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 12:05"|NNN000877|"DSC_0294.Trip4.JPG; DSC_0295.Trip4.JPG"|"Barton's Club 93 double mounted sign, Jackpot, Nevada"|"<p>The double mounted sign for Barton's Club 93 during the day with lit and unlit neon.</p>"|"Durham, Will"|XXXX|"Barton's Club 93"|"1002 US-93, Jackpot, NV 89825"|"41.9877169, -114.6722676"|||"lit, unlit"|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 12:07"|NNN000878|DSC_0306.Trip4.JPG|"Barton's Club 93 double mounted sign, Jackpot, Nevada"|"<p>A double mounted sign for Barton's Club 93 during the day instructing guests where to exit.</p>"|"Durham, Will"|XXXX|"Barton's Club 93"|"1002 US-93, Jackpot, NV 89825"|"41.9877169, -114.6722676"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 12:23"|NNN000880|"DSC_0307.Trip4.JPG; DSC_0310.Trip4.JPG"|"Cactus Pete's Resort Casino wall mounted sign, Jackpot, Nevada"|"<p>A wall mounted sign for Cactus Pete's during the day showcasing the casino.</p>"|"Durham, Will"|XXXX|"Cactus Pete's"|"1385 US-93, Jackpot, NV 89825"|"41.9853802, -114.6706905"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2020~/2021~
"8/2/2021 12:31"|NNN000881|"DSC_0312.Trip4.JPG; DSC_0314.Trip4.JPG"|"Cactus Pete's Resort Casino mounted signs, Jackpot, Nevada"|"<p>Views of the mounted sign for Cactus Pete's during the day.</p>"|"Durham, Will"|XXXX|"Cactus Pete's"|"1385 US-93, Jackpot, NV 89825"|"41.9853802, -114.6706905"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2020~/2021~
"8/2/2021 12:38"|NNN000882|DSC_0267.Trip4.JPG|"Covered Wagon Motel mounted sign, Jackpot, Nevada"|"<p>Covered Wagon Motel mounted sign during the day.</p>"|"Durham, Will"|XXXX|"Covered Wagon Motel"|"1602 US-93, Jackpot, NV 89825"|"35.2217171, -114.1258433"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 13:37"|NNN000883|"DSC_0258.Trip4.JPG; DSC_0259.Trip4.JPG; DSC_0260.Trip4.JPG; DSC_0264.Trip4.JPG"|"Four Jacks Hotel and Casino wall mounted signs, Jackpot, Nevada"|"<p>Wall mounted signs wrapping around the Four Jacks Hotel and Casino during the day.</p>"|"Hepworth, Katherine -- https://www.wikidata.org/wiki/Q56877426"|XXXX|"Four Jacks"|"1702 US-93, Jackpot, NV 89825"|"41.9813205, -114.6742623"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 13:41"|NNN000884|"DSC_0262.Trip4.JPG; DSC_0263.Trip4.JPG"|"Four Jacks Hotel and Casino double mounted sign, Jackpot, Nevada"|"<p>The Four Jacks Hotel and Casino double mounted sign during the day advertising $40 rooms.</p>"|"Durham, Will"|XXXX|"Four Jacks"|"1702 US-93, Jackpot, NV 89825"|"41.9813205, -114.6742623"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 13:46"|NNN000885|DSC_0268.Trip4.JPG|"Horseshu Hotel & Casino wall mounted sign, Jackpot, Nevada"|"<p>A wall mounted sign for the Horseshu during the day.</p>"|"Durham, Will"|XXXX|"Horseshu Hotel & Casino"|"1220 US-93, Jackpot, NV 89825"|"41.9853816, -114.673636"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Restaurant -- http://id.worldcat.org/fast/1095907, Service Station -- http://id.worldcat.org/fast/1113497"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/2/2021 13:48"|NNN000886|DSC_0270.Trip4.JPG|"Horseshu Hotel & Casino wall mounted sign, Jackpot, Nevada"|"<p>A wall mounted sign for the Hoseshu advertising the general store during the day.</p>"|"Durham, Will"|XXXX|"Horseshu Hotel & Casino"|"1220 US-93, Jackpot, NV 89825"|"41.9853816, -114.673636"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Restaurant -- http://id.worldcat.org/fast/1095907, Service Station -- http://id.worldcat.org/fast/1113497"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~2020~
