Timestamp|DigitalitemIDNNN|OriginalFilenamechil|TitleUniqueSignNameS|Descriptionnotediffe|CreatorPhotographero|Signdateofinstallati|SiteNameifknown|StreetAddressifappli|GeographicCoordinate|Signmanufacturerifkn|Signownerifknownnore|LitUnlit|TimeofDayifknown|SubjectFAST|PrintPublisherifappl|Rightshttpsrightssta|Formathttpswwwianaor|DCMIResourcetypehttp|DigitalProvenance|ProjectName|Citation|CollectionGuide|DigitalPublisher|Contributorifknownno|InteriorExteriorifkn|BLANK26|StaffNotes|Date|BLANK29|FullTitleCode|Fulltitle
"10/29/2020 7:53:31"|NNN000189|P105.tif|"Yucca Cactus sign, Nevada: photographic print"|"<p>Tubes of neon in an art sculpture.</p>"|"Swan, Sheila and Laufer, Peter"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://rightsstatements.org/page/InC/1.0/?language=en|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||XXXX||"<p><p>Tubes of neon in an art sculpture.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|<p>***</p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
|NNN000189-001||||||||||||||||||||||||||||||
"10/29/2020 7:57:01"|NNN000190|P106.tif|"Horse sign from El Dorado, Las Vegas, Nevada"|"<p>Horse from El Dorado in Tom Romeo's neon graveyard.</p>"|"Swan, Sheila and Laufer, Peter"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://rightsstatements.org/page/InC/1.0/?language=en|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1992||"<p><p>Horse from El Dorado in Tom Romeo's neon graveyard.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>Horse from El Dorado in Tom Romeo's neon graveyard.</p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000190-001||||||||||||||||||||||||||||||
"10/29/2020 8:02:06"|NNN000191|P107.tif|"5th Street Liquor Store flag mounted wall sign, Las Vegas, Nevada"|"<p>Sign for the 5th Street Liquor Store at while lit.</p>"|"Swan, Sheila and Laufer, Peter"|XXXX||||||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://rightsstatements.org/page/InC/1.0/?language=en|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"||||1978||"<p><p>Sign for the 5th Street Liquor Store at while lit.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p></p></br>"|"<p>Sign for the 5th Street Liquor Store at while lit</p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p></p></br>"
|NNN000191-001||||||||||||||||||||||||||||||
"11/9/2020 6:51:48"|NNN000192|P11.tif|"Harvey's Resort Hotel sign, Stateline, Nevada: photographic print"|"<p>A sign for Harvey's Resort Motel, now gone.</p>"|"Swan, Sheila and Laufer, Peter"|XXXX||||||lit|unknown|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Hotels -- http://id.worldcat.org/fast/961767"||https://rightsstatements.org/page/InC/1.0/?language=en|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"||||1978||"<p><p>A sign for Harvey's Resort Motel, now gone.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>"|"<p>A sign for Harvey's Resort Motel, now gone. </p><p></p><p></p><p></p><p></p><p>lit</p><p>unknown</p><p></p></br>"
|NNN000192-001||||||||||||||||||||||||||||||
"11/13/2020 7:04:03"|NNN000193|P24.tif|"The Penguin flag mounted pylon sign, Carson City, Nevada"|"<p>Exterior view of The Penguin sign during the day.</p>"|"Swan, Sheila and Laufer, Peter"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://rightsstatements.org/page/InC/1.0/?language=en|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||XXXX||"<p><p>Exterior view of The Penguin sign during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>Exterior view of The Penguin sign during the day.</p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000193-001||||||||||||||||||||||||||||||
"11/13/2020 7:12:54"|NNN000194|P42.tif|"Reno Arch, Reno, Nevada: photographic print"|"<p>View of the Reno Arch at night.</p>"|"Swan, Sheila and Laufer, Peter"|1987||||||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://rightsstatements.org/page/InC/1.0/?language=en|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1992||"<p><p>View of the Reno Arch at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>"|"<p>View of the Reno Arch at night.</p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>"
|NNN000194-001||||||||||||||||||||||||||||||
"12/18/2020 6:59:39"|NNN000195|"LL-2-073 Casino Hotel Entrance Sign 1986.tif; LL-2-074 Casino Hotel Entrance sign 1986.tif"|"Casino Hotel entrance sign, Laughlin, Nevada: photographic print"|"<p>The entrance sign for an unidentified casino hotel.</p>"|"Miller, Chelsea S."|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1986||"<p><p>The entrance sign for an unidentified casino hotel.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>The entrance sign for an unidentified casino hotel.</p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000195-001||||||||||||||||||||||||||||||
|NNN000195-002||||||||||||||||||||||||||||||
"12/18/2020 7:08:15"|NNN000196|"LL-2-075 Edgewater Hotel and Casino 1986.tif"|"Edgewater Casino Resort double mounted pylon sign, Laughlin, Nevada: photographic print"|"<p>The exterior view of the (now defunct) sign for the Edgewater Casino Resort during the day.</p>"|"Miller, Chelsea S."|XXXX||"<p>2020 S Casino Dr, Laughlin, NV 89029</p>"|"35.160717, -114.571801"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1986||"<p><p>The exterior view of the (now defunct) sign for the Edgewater Casino Resort during the day.</p></p><p></p><p><p>2020 S Casino Dr, Laughlin, NV 89029</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>The exterior view of the (now defunct) sign for the Edgewater Casino Resort during the day. </p><p></p><p><p>2020 S Casino Dr, Laughlin, NV 89029</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000196-001||||||||||||||||||||||||||||||
"12/18/2020 7:25:18"|NNN000197|"LL-2-077 Pioneer Hotel and Gambling Hall 1986.tif; LL-2-078 Pioneer Hotel and Gambling Halll 1986.tif"|"Pioneer Hotel and Gambling Hall double mounted pylon sign, Laughlin, Nevada: photographic print"|"<p>Exterior view of the Pioneer Hotel and Gambling Hall sign during the day, featuring ""River Rick.""</p>"|"Miller, Chelsea S."|1971||"<p>2200 S Casino Dr, Laughlin, NV 89029</p>"|"35.15570411769606, -114.57268421577534"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1986||"<p><p>Exterior view of the Pioneer Hotel and Gambling Hall sign during the day, featuring ""River Rick.""</p></p><p></p><p><p>2200 S Casino Dr, Laughlin, NV 89029</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>Exterior view of the Pioneer Hotel and Gambling Hall sign during the day, featuring ""River Rick.""</p><p></p><p><p>2200 S Casino Dr, Laughlin, NV 89029</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000197-001||||||||||||||||||||||||||||||
|NNN000197-002||||||||||||||||||||||||||||||
"12/18/2020 7:30:13"|NNN000198|"LL-2-079 Nevada Club 1986.tif; LL-2-81 Nevada Club 1986.tif; LL-2-079 Nevada Club 1986 2020-12-10 21.11.27.tif; LL-2-080 Nevada Club 1986.tif; LL-2-082 Nevada Club 1986.tif"|"Del Webb's Nevada Club double mounted pylon and lettering signs, Laughlin, Nevada: photographic print"|"<p>Exterior view of Del Webb's Nevada Club before it was sold and remodeled into the Golden Nugget.</p>"|"Miller, Chelsea S."|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1986||"<p><p>Exterior view of Del Webb's Nevada Club before it was sold and remodeled into the Golden Nugget.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>Exterior view of Del Webb's Nevada Club before it was sold and remodeled into the Golden Nugget.</p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000198-001||||||||||||||||||||||||||||||
|NNN000198-002||||||||||||||||||||||||||||||
|NNN000198-003||||||||||||||||||||||||||||||
|NNN000198-004||||||||||||||||||||||||||||||
|NNN000198-005||||||||||||||||||||||||||||||
"12/18/2020 7:38:14"|NNN000199|"LL-2-089 Lovelock, NV 1930's.tif"|"Lovelock, Nevada: photographic print"|"<p>View of Lovelock in the 1930's.</p>"|"Miller, Chelsea"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Hotels -- http://id.worldcat.org/fast/961767"||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1930~/1939~||"<p><p>View of Lovelock in the 1930's.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>View of Lovelock in the 1930's. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000199-001||||||||||||||||||||||||||||||
"12/18/2020 7:43:30"|NNN000200|"LL-2-090Covered Wagon Motel off Bus 80 1986.tif; LL-2-091 Covered Wagon Motel 1986.tif"|"Covered Wagon Motel mounted pylon signs, Lovelock, Nevada: photographic print"|"<p>Covered Wagon Motel in Lovelock during the day, including a shot near a bus station.</p>"|"Miller, Chelsea S."|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1986||"<p><p>Covered Wagon Motel in Lovelock during the day, including a shot near a bus station.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>Covered Wagon Motel in Lovelock during the day, including a shot near a bus station.</p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000200-001||||||||||||||||||||||||||||||
|NNN000200-002||||||||||||||||||||||||||||||
"12/18/2020 7:46:13"|NNN000201|"LL-2-092 The Windmill Lounge 1986.tif"|"The Windmill Lounge lettering and wall sign, Lovelock, Nevada: photographic print"|"<p>Exterior view of The Windmill Lounge Restaurant during the day.</p>"|"Miller, Chelsea S."|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907"||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1986||"<p><p>Exterior view of The Windmill Lounge Restaurant during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>Exterior view of The Windmill Lounge Restaurant during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000201-001||||||||||||||||||||||||||||||
"12/18/2020 7:48:09"|NNN000202|"LL-2-093Sage Motel 1986.tif"|"The Sage Motel sign, Lovelock, Nevada: photographic print"|"<p>Exterior view of The Sage Motel during the day.</p>"|"Miller, Chelsea S."|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1986||"<p><p>Exterior view of The Sage Motel during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>Exterior view of The Sage Motel during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000202-001||||||||||||||||||||||||||||||
"12/18/2020 7:51:23"|NNN000203|"LL-2-094 Sierra Motel 1986.tif"|"Sierra Motel flag mounted pylon sign, Lovelock, Nevada: photographic print"|"<p>Exterior view of the Sierra Motel during the day.</p>"|"Miller, Chelsea S."|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1986||"<p><p>Exterior view of the Sierra Motel during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>Exterior view of the Sierra Motel during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000203-001||||||||||||||||||||||||||||||
"12/18/2020 7:55:28"|NNN000204|"LL-2-095 Desert Haven Motel 1986.tif; LL-2-096 Desert Haven Motel 1986 .tif"|"Desert Haven Motel mounted pylon sign, Lovelock, Nevada:  photographic print"|"<p>Exterior of the Desert Haven Motel in Lovelock.</p>"|"Miller, Chelsea S."|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1986||"<p><p>Exterior of the Desert Haven Motel in Lovelock.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>Exterior of the Desert Haven Motel in Lovelock. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
|NNN000204-001||||||||||||||||||||||||||||||
|NNN000204-002||||||||||||||||||||||||||||||
"12/18/2020 7:57:53"|NNN000205|"LL-2-097 Sheraton Hotel 1986.tif"|"Sheraton Hotel and Casino double mounted pylon sign, Lovelock, Nevada: photographic print"|"<p>Exterior view of the sign for the Sheraton Hotel and Casino during the day.</p>"|"Miller, Chelsea S."|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"|"Option 1"|Exterior|||1986||"<p><p>Exterior view of the sign for the Sheraton Hotel and Casino during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>Exterior view of the sign for the Sheraton Hotel and Casino during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
